latitude,longitude,room_type,minimum_nights,availability_365,price
40.62066,-73.95378,0.0,2.0,42.0,60
40.77055,-73.95509,1.0,2.0,0.0,150
40.66604,-73.95914,1.0,3.0,343.0,165
40.81727,-73.84588,0.0,2.0,177.0,38
40.70219,-73.93115,0.0,3.0,0.0,50
40.70465,-74.00762,1.0,2.0,0.0,400
40.71345,-73.95,1.0,2.0,0.0,175
40.77199,-73.93159,0.0,15.0,0.0,55
40.79403,-73.96314,0.0,1.0,363.0,85
40.64972,-73.96363,1.0,20.0,0.0,56
40.66115,-73.89352,1.0,2.0,347.0,195
40.71871,-73.96456,1.0,5.0,365.0,350
40.69338,-73.93125,0.0,4.0,0.0,65
40.77711,-73.9527,1.0,4.0,290.0,219
40.74314,-73.92389,1.0,2.0,0.0,78
40.77291,-73.95176,1.0,25.0,161.0,130
40.67325,-73.94666,0.0,5.0,0.0,30
40.66978,-73.94454,1.0,2.0,0.0,184
40.6553,-73.95816,1.0,3.0,19.0,80
40.68645,-73.97538,0.0,3.0,305.0,130
40.57531,-74.00518,1.0,4.0,19.0,99
40.74583,-73.97834,1.0,1.0,0.0,160
40.71934,-74.00998,1.0,6.0,105.0,400
40.69594,-73.90685,0.0,1.0,83.0,75
40.723,-73.94237,1.0,3.0,0.0,125
40.77485,-73.97827,1.0,4.0,63.0,150
40.67923,-73.96286,1.0,1.0,257.0,139
40.68861,-73.95377,0.0,3.0,0.0,55
40.66847,-73.95225,0.0,4.0,0.0,85
40.68876,-73.97746,1.0,1.0,0.0,147
40.741,-73.99957,1.0,2.0,0.0,250
40.68884,-73.92958,1.0,3.0,288.0,170
40.71789,-73.9579,1.0,1.0,243.0,345
40.74212,-73.99828,0.0,2.0,0.0,210
40.73271,-74.00207,1.0,2.0,48.0,220
40.79372,-73.94316,1.0,30.0,0.0,200
40.69438,-73.94726,0.0,4.0,0.0,45
40.72898,-73.95552,1.0,1.0,188.0,229
40.82674,-73.91935,0.0,3.0,341.0,85
40.70283,-73.92131,0.0,3.0,0.0,60
40.72963,-74.0033,1.0,2.0,0.0,250
40.71499,-73.95561,0.0,3.0,0.0,90
40.72208,-73.97779,1.0,1.0,11.0,185
40.73004,-74.00128,1.0,3.0,7.0,350
40.84398,-73.94064,0.0,4.0,0.0,65
40.70719,-73.94021,0.0,2.0,362.0,70
40.8298,-73.94683,0.0,1.0,348.0,70
40.656,-73.89719,1.0,1.0,77.0,80
40.8483,-73.93115,0.0,3.0,363.0,125
40.74556,-74.00156,0.0,2.0,0.0,195
40.74627,-73.92027,0.0,30.0,216.0,43
40.76073,-73.99215,1.0,30.0,342.0,115
40.88422,-73.90886,1.0,1.0,0.0,85
40.66509,-73.98325,0.0,31.0,119.0,100
40.75514,-73.96746,1.0,3.0,0.0,250
40.7946,-73.93572,0.0,2.0,22.0,80
40.68686,-73.94973,1.0,1.0,0.0,150
40.80822,-73.95273,1.0,3.0,198.0,170
40.68265,-73.94466,1.0,4.0,0.0,145
40.80967,-73.95781,0.0,3.0,0.0,75
40.65841,-73.95016,0.0,4.0,43.0,69
40.78065,-73.98253,1.0,30.0,365.0,1000
40.71865,-73.99847,1.0,3.0,0.0,225
40.67966,-73.89028,1.0,1.0,0.0,106
40.70473,-73.92867,1.0,3.0,46.0,200
40.69367,-73.96424,1.0,28.0,138.0,350
40.86464,-73.92768,1.0,14.0,21.0,67
40.74548,-73.91833,1.0,5.0,0.0,75
40.82469,-73.94029,0.0,1.0,0.0,115
40.7197,-73.95741,1.0,30.0,363.0,275
40.67604,-73.95071,1.0,3.0,288.0,150
40.68952,-73.94519,1.0,6.0,0.0,100
40.72162,-73.97774,1.0,3.0,202.0,135
40.59082,-73.80328,1.0,2.0,335.0,275
40.70615,-74.01243,0.0,2.0,328.0,262
40.7437,-73.99896,1.0,7.0,266.0,249
40.71681,-73.96141,0.0,1.0,0.0,80
40.80965,-73.94696,0.0,1.0,34.0,115
40.7252,-73.97598,0.0,1.0,335.0,100
40.75548,-73.81372,0.0,2.0,359.0,53
40.7364,-73.98436,1.0,10.0,64.0,120
40.71653,-73.94131,0.0,90.0,358.0,48
40.79764,-73.96177,1.0,3.0,198.0,140
40.71968,-73.9602,1.0,2.0,0.0,110
40.72173,-73.98282,1.0,9.0,0.0,150
40.69628,-73.93068,0.0,2.0,90.0,43
40.74252,-73.9975,1.0,1.0,0.0,175
40.71772,-73.98882,1.0,3.0,205.0,329
40.61257,-74.03598,1.0,5.0,151.0,135
40.7012,-73.92682,0.0,3.0,0.0,50
40.70081,-73.99503,1.0,25.0,1.0,107
40.74686,-73.97981,1.0,3.0,0.0,200
40.8238,-73.94794,1.0,2.0,5.0,145
40.73493,-73.98655,1.0,3.0,19.0,130
40.69414,-73.93292,0.0,20.0,318.0,60
40.69385,-73.9096,0.0,14.0,0.0,40
40.74791,-73.97957,1.0,1.0,365.0,400
40.69922,-73.93762,0.0,4.0,0.0,40
40.66872,-73.95362,0.0,2.0,0.0,40
40.90804,-73.90005,0.0,2.0,263.0,53
40.69673,-73.92338,0.0,1.0,149.0,55
40.71578,-73.87713,1.0,7.0,363.0,250
40.68318,-73.92529,0.0,28.0,265.0,70
40.74411,-73.98209,1.0,3.0,319.0,239
40.7408,-73.82708,0.0,1.0,0.0,35
40.76139,-73.9625,1.0,30.0,365.0,200
40.72389,-73.98346,0.0,5.0,0.0,141
40.76224,-73.99909,1.0,3.0,0.0,220
40.73383,-73.87346,1.0,2.0,78.0,299
40.68796,-73.91906,0.0,5.0,236.0,42
40.70843,-73.94479,1.0,3.0,0.0,102
40.72369,-73.9753,1.0,2.0,55.0,103
40.74546,-73.98679,1.0,30.0,341.0,377
40.68644,-73.93967,1.0,1.0,335.0,150
40.64138,-73.91488,0.0,1.0,347.0,75
40.8065,-73.94941,1.0,15.0,0.0,140
40.68316,-73.99775,1.0,2.0,0.0,100
40.74773,-73.98079,1.0,1.0,0.0,250
40.73693,-73.95507,1.0,3.0,11.0,94
40.77511,-73.91992,1.0,1.0,46.0,85
40.62434,-73.98821,0.0,3.0,179.0,80
40.82931,-73.94801,0.0,4.0,0.0,50
40.79772,-73.94809,0.0,3.0,0.0,75
40.80038,-73.94602,1.0,3.0,242.0,169
40.71918,-73.94853,0.0,1.0,360.0,130
40.76793,-73.91918,1.0,3.0,0.0,79
40.72727,-73.93986,1.0,30.0,365.0,129
40.7617,-73.98882,0.0,2.0,103.0,85
40.67711,-73.95,0.0,2.0,20.0,100
40.71904,-73.99392,0.0,1.0,364.0,95
40.68583,-73.98267,1.0,2.0,3.0,148
40.68539,-73.93638,0.0,2.0,0.0,67
40.74574,-73.99633,1.0,2.0,10.0,850
40.69156,-73.95307,0.0,2.0,0.0,87
40.78209,-73.97598,1.0,4.0,179.0,294
40.68669,-73.91989,0.0,1.0,311.0,165
40.68879,-73.97589,1.0,3.0,0.0,150
40.71609,-73.99204,1.0,10.0,0.0,198
40.80605,-73.96496,1.0,3.0,25.0,125
40.83176,-73.9298,1.0,14.0,0.0,115
40.74871,-73.97413,1.0,29.0,325.0,302
40.72852,-73.9856,0.0,4.0,0.0,110
40.76468,-73.9868,1.0,30.0,0.0,98
40.70007,-73.99091,1.0,1.0,0.0,250
40.67057,-73.77869,0.0,1.0,81.0,60
40.6697,-73.95831,1.0,2.0,0.0,130
40.76633,-73.98145,1.0,30.0,201.0,335
40.67545,-73.97516,1.0,5.0,0.0,213
40.71445,-73.94593,0.0,3.0,0.0,65
40.72457,-73.95435,1.0,60.0,220.0,100
40.71708,-73.82411,0.0,1.0,160.0,74
40.59145,-73.98546,1.0,3.0,167.0,129
40.70155,-73.92628,1.0,2.0,7.0,125
40.64844,-73.96214,0.0,5.0,0.0,45
40.6674,-73.98273,1.0,30.0,282.0,200
40.74268,-73.90022,1.0,2.0,89.0,146
40.7482,-73.98599,1.0,1.0,259.0,180
40.75977,-73.98981,1.0,3.0,96.0,250
40.78074,-73.98393,1.0,5.0,0.0,250
40.80234,-73.95603,0.0,30.0,365.0,200
40.82058,-73.95802,0.0,15.0,0.0,37
40.70475,-73.93663,0.0,2.0,0.0,62
40.75879,-73.98155,1.0,3.0,0.0,185
40.71317,-74.00654,1.0,2.0,42.0,590
40.67309,-73.96354,1.0,3.0,0.0,95
40.75543,-73.99662,0.0,1.0,0.0,140
40.79854,-73.96089,0.0,3.0,90.0,100
40.73392,-73.95203,0.0,1.0,0.0,65
40.68056,-73.97251,1.0,2.0,0.0,275
40.72937,-73.98482,1.0,7.0,0.0,300
40.61051,-73.95508,0.0,2.0,0.0,99
40.70779,-73.96254,1.0,2.0,288.0,161
40.59621,-73.95767,0.0,2.0,35.0,51
40.78844,-73.94951,1.0,2.0,199.0,125
40.85425,-73.93585,0.0,1.0,31.0,80
40.75077,-73.80676,1.0,1.0,257.0,259
40.81005,-73.91977,0.0,1.0,51.0,40
40.76245,-73.93286,0.0,3.0,0.0,66
40.69113,-73.91501,0.0,4.0,2.0,60
40.70825,-73.94932,0.0,2.0,0.0,80
40.7503,-73.97605,1.0,30.0,365.0,200
40.75712,-73.8122,0.0,2.0,365.0,120
40.80863,-73.95503,1.0,2.0,32.0,92
40.70285,-73.90411,0.0,30.0,331.0,45
40.80144,-73.94463,0.0,2.0,327.0,180
40.69318,-73.95054,1.0,14.0,0.0,110
40.74754,-73.99036,0.0,1.0,29.0,69
40.85671,-73.93011,2.0,1.0,341.0,40
40.72345,-73.84365,0.0,2.0,188.0,40
40.66586,-73.95128,0.0,4.0,129.0,55
40.7135,-73.95468,1.0,10.0,150.0,225
40.70498,-74.01063,0.0,3.0,0.0,55
40.81037,-73.95833,0.0,5.0,0.0,100
40.74789,-73.98702,1.0,4.0,297.0,220
40.69471,-73.93736,0.0,2.0,272.0,70
40.6685,-73.95364,0.0,5.0,69.0,100
40.74749,-73.92089,1.0,3.0,0.0,155
40.69932,-73.91191,1.0,3.0,6.0,200
40.81199,-73.95341,1.0,2.0,0.0,125
40.71833,-73.95748,1.0,3.0,272.0,105
40.77441,-73.95571,1.0,2.0,0.0,200
40.74822,-73.90591,1.0,1.0,95.0,125
40.77885,-73.98178,1.0,7.0,0.0,169
40.71934,-73.98424,0.0,1.0,0.0,97
40.77021,-73.90947,0.0,2.0,232.0,70
40.64454,-74.0201,0.0,1.0,175.0,185
40.74262,-73.87907,0.0,2.0,296.0,51
40.74811,-73.97868,1.0,30.0,365.0,190
40.70569,-74.01183,1.0,2.0,333.0,234
40.72766,-73.94393,1.0,3.0,53.0,179
40.66071,-73.88858,0.0,2.0,89.0,52
40.83837,-73.94224,0.0,1.0,0.0,75
40.79527,-73.96666,0.0,5.0,0.0,48
40.71494,-73.96214,1.0,3.0,0.0,237
40.71952,-73.94165,0.0,2.0,14.0,70
40.68876,-73.90824,0.0,17.0,0.0,37
40.67019,-73.93996,0.0,3.0,125.0,47
40.69965,-73.92837,1.0,6.0,85.0,199
40.6891,-73.7733,0.0,1.0,359.0,59
40.80531,-73.94187,0.0,3.0,0.0,65
40.83845,-73.9412,0.0,1.0,0.0,75
40.65118,-73.9788,1.0,10.0,49.0,140
40.67931,-73.80149,0.0,3.0,74.0,50
40.75747,-73.96892,1.0,7.0,34.0,125
40.76167,-73.96944,1.0,2.0,163.0,149
40.63409,-73.89383,0.0,1.0,0.0,27
40.67172,-73.79669,2.0,4.0,365.0,30
40.73716,-73.91848,0.0,1.0,0.0,49
40.77058,-73.95666,1.0,4.0,16.0,197
40.7368,-73.9925,1.0,1.0,256.0,140
40.71441,-73.98655,0.0,4.0,0.0,100
40.72466,-73.98373,1.0,2.0,8.0,235
40.71268,-73.9472,0.0,1.0,102.0,80
40.73831,-73.98319,1.0,4.0,0.0,310
40.72636,-73.98917,1.0,2.0,257.0,99
40.75873,-73.99197,0.0,1.0,0.0,180
40.74855,-73.98001,1.0,1.0,0.0,2000
40.76305,-73.91874,0.0,5.0,0.0,40
40.71417,-73.93767,0.0,2.0,23.0,60
40.69532,-73.93995,0.0,30.0,365.0,38
40.71346,-73.95884,0.0,2.0,64.0,190
40.73073,-73.98601,1.0,3.0,7.0,145
40.8217,-73.95336,0.0,1.0,0.0,48
40.68006,-73.98053,0.0,2.0,0.0,60
40.76612,-73.98749,2.0,1.0,365.0,75
40.71644,-73.95888,0.0,4.0,0.0,79
40.6637,-73.94644,1.0,5.0,0.0,100
40.69916,-73.91572,0.0,1.0,55.0,68
40.75876,-73.96854,1.0,30.0,342.0,175
40.82231,-73.91696,1.0,7.0,254.0,69
40.70494,-74.00964,1.0,1.0,0.0,220
40.66748,-73.92554,1.0,2.0,1.0,70
40.83036,-73.94346,0.0,15.0,0.0,35
40.67064,-73.95714,0.0,1.0,0.0,32
40.66784,-73.75357,1.0,1.0,162.0,150
40.75957,-73.98798,1.0,2.0,72.0,151
40.7049,-73.93301,1.0,3.0,0.0,250
40.72709,-73.98582,1.0,1.0,15.0,150
40.74498,-73.99845,0.0,2.0,0.0,105
40.69907,-73.92348,0.0,30.0,0.0,150
40.63436,-73.96126,1.0,2.0,5.0,90
40.68925,-73.95452,0.0,2.0,58.0,60
40.82823,-73.90114,0.0,2.0,0.0,150
40.7587,-73.96705,0.0,2.0,190.0,105
40.76361,-73.98847,0.0,2.0,0.0,155
40.80431,-73.96615,1.0,12.0,0.0,80
40.72036,-73.99633,1.0,4.0,295.0,550
40.69104,-73.82204,0.0,1.0,354.0,50
40.76375,-73.91061,0.0,7.0,222.0,70
40.76918,-73.8719,0.0,1.0,352.0,55
40.63112,-73.99532,0.0,1.0,11.0,39
40.74322,-73.9722,1.0,30.0,353.0,200
40.68256,-73.94326,1.0,3.0,69.0,125
40.69077,-73.92667,0.0,30.0,38.0,36
40.76267,-73.98557,0.0,1.0,359.0,100
40.81953,-73.94717,0.0,2.0,26.0,79
40.70375,-73.9094,0.0,2.0,190.0,45
40.67371,-73.9769,0.0,1.0,351.0,200
40.80991,-73.94273,0.0,4.0,122.0,73
40.68269,-73.94004,1.0,5.0,0.0,150
40.69491,-73.98244,0.0,5.0,172.0,125
40.75721,-73.96813,0.0,1.0,0.0,50
40.728,-74.00265,0.0,3.0,37.0,110
40.82036,-73.95589,0.0,5.0,0.0,75
40.73321,-73.85058,0.0,2.0,0.0,75
40.75546,-73.98086,1.0,4.0,0.0,200
40.70468,-73.92863,2.0,1.0,0.0,95
40.76428,-73.98988,1.0,2.0,230.0,125
40.70705,-73.83346,1.0,2.0,0.0,100
40.65477,-73.92207,0.0,1.0,365.0,75
40.68406,-73.93967,1.0,2.0,87.0,300
40.75917,-73.95916,1.0,1.0,123.0,148
40.7672,-73.90795,0.0,7.0,0.0,35
40.66806,-73.95295,1.0,2.0,82.0,350
40.67999,-73.96462,1.0,7.0,129.0,300
40.63348,-74.03088,1.0,2.0,46.0,100
40.76911,-73.99248,1.0,1.0,10.0,145
40.72408,-73.98297,1.0,1.0,217.0,165
40.82021,-73.95441,0.0,2.0,71.0,69
40.68082,-73.92162,0.0,1.0,5.0,29
40.71072,-73.96131,0.0,2.0,64.0,89
40.77123,-73.90932,0.0,1.0,32.0,100
40.82892,-73.94745,1.0,3.0,47.0,88
40.72138,-73.98543,1.0,7.0,284.0,120
40.70468,-74.00722,1.0,3.0,244.0,130
40.64575,-73.94654,0.0,15.0,46.0,36
40.68908,-73.92893,0.0,2.0,365.0,250
40.82645,-73.95235,0.0,3.0,310.0,86
40.7124,-73.99054,0.0,2.0,0.0,80
40.68958,-73.85294,0.0,2.0,65.0,70
40.75596,-73.92144,0.0,15.0,148.0,60
40.809,-73.94263,1.0,2.0,186.0,140
40.684,-73.95002,1.0,1.0,362.0,227
40.70605,-73.89928,0.0,2.0,0.0,48
40.72124,-73.99425,0.0,1.0,21.0,68
40.70142,-73.90515,1.0,1.0,5.0,90
40.8235,-73.95139,1.0,2.0,0.0,200
40.87709,-73.88228,0.0,1.0,267.0,38
40.72569,-73.99519,1.0,3.0,336.0,399
40.69287,-73.9432,0.0,2.0,257.0,80
40.6771,-73.98449,0.0,1.0,358.0,139
40.67685,-74.00581,1.0,3.0,300.0,125
40.7258,-74.0015,0.0,6.0,0.0,45
40.69183,-73.94185,0.0,7.0,105.0,65
40.72065,-73.98733,1.0,2.0,17.0,280
40.66528,-73.99382,0.0,1.0,0.0,54
40.67964,-73.94987,1.0,2.0,124.0,200
40.68567,-73.93257,1.0,180.0,1.0,85
40.73925,-73.98084,1.0,3.0,106.0,409
40.75792,-73.989,0.0,1.0,278.0,249
40.74702,-73.97563,0.0,1.0,0.0,100
40.80171,-73.95871,0.0,7.0,0.0,60
40.7642,-73.98677,1.0,2.0,284.0,399
40.76085,-73.99222,1.0,3.0,4.0,168
40.70988,-73.98686,0.0,15.0,185.0,73
40.72185,-73.98246,1.0,5.0,316.0,390
40.80797,-73.92865,0.0,3.0,49.0,95
40.59722,-73.75937,0.0,1.0,51.0,68
40.70476,-73.92195,0.0,1.0,87.0,56
40.8118,-73.92263,0.0,1.0,0.0,54
40.71253,-73.96023,0.0,4.0,0.0,75
40.59085,-73.95405,0.0,1.0,0.0,70
40.68549,-73.94724,0.0,2.0,301.0,49
40.71357,-73.98553,0.0,6.0,0.0,50
40.67618,-73.95607,0.0,2.0,12.0,75
40.76981,-73.95812,1.0,2.0,172.0,99
40.7423,-73.89426,0.0,30.0,5.0,35
40.76843,-73.93257,0.0,3.0,334.0,90
40.59324,-73.77288,0.0,30.0,354.0,40
40.68871,-73.97181,0.0,8.0,280.0,68
40.64434,-73.9504,2.0,30.0,365.0,31
40.80652,-73.94937,0.0,1.0,19.0,68
40.69988,-73.92072,0.0,30.0,358.0,55
40.67176,-73.95937,0.0,1.0,0.0,60
40.68636,-73.96207,1.0,1.0,0.0,125
40.75734,-73.96727,1.0,30.0,311.0,150
40.75005,-73.81145,1.0,1.0,316.0,109
40.73637,-73.9371,1.0,1.0,42.0,75
40.82385,-73.94687,0.0,2.0,63.0,80
40.74482,-73.99882,1.0,1.0,223.0,180
40.69473,-73.83061,0.0,2.0,363.0,45
40.64704,-74.00819,1.0,4.0,31.0,119
40.68299,-73.92713,0.0,1.0,0.0,60
40.6464,-73.95106,1.0,2.0,288.0,110
40.81685,-73.93711,1.0,3.0,78.0,95
40.75474,-73.99836,1.0,2.0,261.0,177
40.69277,-73.97449,1.0,1.0,0.0,170
40.68843,-73.93678,1.0,3.0,242.0,179
40.71118,-73.947,0.0,1.0,0.0,75
40.73476,-73.98452,1.0,2.0,304.0,400
40.75572,-73.98531,1.0,2.0,0.0,205
40.6534,-73.9439,0.0,1.0,0.0,50
40.75939,-73.99501,0.0,1.0,23.0,100
40.71153,-73.96088,1.0,3.0,0.0,195
40.82802,-73.94482,0.0,2.0,2.0,65
40.70713,-74.00793,1.0,3.0,29.0,196
40.75671,-73.99694,0.0,1.0,359.0,199
40.64882,-73.9605,1.0,3.0,157.0,90
40.79398,-73.94159,1.0,2.0,179.0,300
40.73963,-73.98166,1.0,5.0,0.0,180
40.68132,-73.99757,1.0,2.0,0.0,150
40.74324,-73.99705,1.0,2.0,50.0,175
40.73557,-73.98038,1.0,3.0,0.0,150
40.72446,-73.85636,0.0,3.0,48.0,60
40.6377,-73.97062,0.0,2.0,189.0,36
40.64444,-74.08302,1.0,3.0,39.0,175
40.63881,-73.93476,1.0,1.0,329.0,400
40.70574,-73.91737,1.0,1.0,141.0,225
40.66955,-73.98174,1.0,3.0,191.0,480
40.89399,-73.84279,0.0,1.0,363.0,65
40.77898,-73.98532,0.0,3.0,0.0,179
40.72948,-73.98694,1.0,8.0,0.0,179
40.78001,-73.9518,0.0,1.0,142.0,99
40.71892,-73.99241,0.0,1.0,0.0,150
40.77103,-73.89461,0.0,1.0,363.0,73
40.64945,-73.9624,1.0,7.0,0.0,75
40.65367,-73.94872,0.0,27.0,94.0,45
40.74755,-73.93878,0.0,1.0,7.0,55
40.75911,-73.96299,0.0,1.0,0.0,70
40.69262,-73.97245,1.0,3.0,0.0,175
40.68262,-73.97299,1.0,3.0,129.0,170
40.68275,-73.96542,1.0,2.0,0.0,73
40.76095,-73.98668,0.0,2.0,0.0,150
40.80305,-73.95766,0.0,5.0,188.0,50
40.78171,-73.94617,1.0,30.0,225.0,99
40.74273,-73.97998,1.0,1.0,0.0,100
40.70711,-74.01526,0.0,1.0,0.0,130
40.8513,-73.93681,1.0,30.0,331.0,185
40.71113,-73.96181,1.0,3.0,9.0,180
40.67965,-73.98899,1.0,5.0,16.0,150
40.72829,-73.95354,0.0,7.0,0.0,50
40.75825,-73.90959,1.0,3.0,151.0,169
40.72214,-73.93725,1.0,1.0,1.0,75
40.74859,-73.93904,1.0,30.0,66.0,110
40.73089,-74.00302,0.0,1.0,32.0,139
40.71349,-73.98473,0.0,10.0,0.0,90
40.73378,-74.00272,1.0,3.0,0.0,1115
40.73281,-74.00205,1.0,2.0,56.0,325
40.78281,-73.94516,1.0,2.0,29.0,143
40.69343,-73.96387,1.0,1.0,0.0,119
40.67865,-73.89241,0.0,1.0,330.0,100
40.78348,-73.98383,1.0,2.0,1.0,148
40.69379,-73.97111,0.0,1.0,329.0,67
40.68181,-74.00462,0.0,1.0,6.0,63
40.77874,-73.98437,1.0,1.0,0.0,599
40.82439,-73.94014,0.0,1.0,0.0,55
40.81667,-73.94342,0.0,3.0,0.0,75
40.69339,-73.93971,0.0,2.0,358.0,55
40.72435,-73.94004,0.0,1.0,0.0,50
40.7497,-73.99515,0.0,1.0,292.0,85
40.70024,-73.95047,0.0,7.0,0.0,70
40.70043,-73.92167,0.0,5.0,0.0,70
40.71329,-73.96322,0.0,5.0,7.0,60
40.73771,-73.98058,1.0,30.0,342.0,150
40.76496,-73.98928,1.0,3.0,167.0,244
40.71448,-73.85286,0.0,1.0,0.0,59
40.65614,-73.91754,1.0,3.0,291.0,103
40.81473,-73.93583,1.0,4.0,0.0,150
40.72367,-73.99868,1.0,4.0,125.0,1250
40.7195,-73.96084,0.0,3.0,0.0,125
40.79712,-73.94689,0.0,25.0,71.0,50
40.68529,-73.87424,1.0,2.0,14.0,99
40.69573,-73.96744,1.0,13.0,0.0,102
40.67391,-73.96739,1.0,21.0,221.0,105
40.82015,-73.94593,0.0,30.0,188.0,62
40.77411,-73.90017,0.0,1.0,0.0,60
40.74725,-73.97404,1.0,29.0,318.0,160
40.77467,-73.95533,1.0,30.0,126.0,133
40.72699,-73.98548,0.0,2.0,0.0,139
40.7425,-73.97704,1.0,3.0,0.0,250
40.66522,-73.88686,0.0,1.0,62.0,50
40.69527,-73.94784,0.0,30.0,0.0,50
40.74507,-73.99452,1.0,7.0,0.0,175
40.72673,-73.98004,0.0,1.0,0.0,130
40.67256,-73.97212,1.0,5.0,0.0,150
40.65228,-73.95286,0.0,1.0,62.0,54
40.75044,-73.99665,1.0,1.0,0.0,128
40.71938,-73.98906,1.0,3.0,0.0,275
40.75855,-73.96961,1.0,1.0,0.0,140
40.63549,-74.00553,0.0,1.0,180.0,65
40.68602,-73.94368,0.0,5.0,0.0,50
40.7187,-73.99043,1.0,3.0,0.0,185
40.72369,-73.98998,1.0,2.0,0.0,300
40.70352,-73.92163,0.0,4.0,189.0,55
40.76585,-73.98507,1.0,3.0,0.0,175
40.69522,-73.94226,2.0,3.0,364.0,45
40.7026,-73.92787,1.0,3.0,0.0,100
40.71797,-73.95441,1.0,3.0,5.0,200
40.84664,-73.93977,1.0,2.0,0.0,145
40.693,-73.934,1.0,3.0,0.0,120
40.77519,-73.95688,1.0,9.0,0.0,150
40.62726,-74.1588,1.0,5.0,299.0,150
40.73324,-73.95332,1.0,3.0,0.0,110
40.73955,-73.98243,1.0,30.0,242.0,199
40.73347,-73.95164,0.0,3.0,0.0,80
40.72347,-73.99302,0.0,2.0,0.0,70
40.6297,-74.0302,0.0,1.0,344.0,80
40.78488,-73.9763,1.0,1.0,224.0,149
40.6425,-73.94293,1.0,2.0,0.0,88
40.67853,-73.91262,0.0,2.0,167.0,58
40.68808,-73.9413,0.0,2.0,39.0,100
40.73631,-73.99977,1.0,15.0,89.0,199
40.71662,-74.00352,1.0,30.0,365.0,130
40.70286,-73.92697,1.0,1.0,339.0,120
40.88302,-73.90899,0.0,1.0,0.0,70
40.71459,-73.94844,1.0,30.0,222.0,80
40.73684,-73.98157,1.0,2.0,20.0,200
40.79566,-73.9448,1.0,1.0,250.0,110
40.6914,-73.90675,0.0,4.0,364.0,75
40.87991,-73.91673,1.0,2.0,318.0,120
40.69789,-73.98259,0.0,1.0,0.0,50
40.69733,-73.98427,0.0,1.0,189.0,90
40.66623,-73.92874,1.0,50.0,225.0,100
40.71694,-73.95628,0.0,1.0,303.0,89
40.70009,-73.90505,0.0,1.0,1.0,40
40.69615,-73.99682,1.0,3.0,363.0,1000
40.70204,-73.92592,0.0,2.0,0.0,55
40.57879,-74.11043,1.0,3.0,272.0,60
40.65779,-73.97595,1.0,1.0,0.0,250
40.65567,-73.73076,0.0,1.0,277.0,65
40.77444,-73.95908,1.0,2.0,345.0,235
40.70522,-73.93075,0.0,1.0,310.0,51
40.76399,-73.98971,1.0,45.0,345.0,160
40.76825,-73.99107,1.0,3.0,17.0,199
40.77179,-73.95585,1.0,5.0,2.0,125
40.82391,-73.94699,0.0,2.0,180.0,160
40.74436,-73.97223,1.0,29.0,329.0,192
40.75187,-73.81691,0.0,1.0,205.0,40
40.67635,-73.89124,0.0,3.0,2.0,35
40.68084,-73.84765,1.0,4.0,58.0,87
40.82984,-73.94226,0.0,2.0,287.0,69
40.71214,-73.99568,0.0,1.0,153.0,89
40.72256,-73.97925,1.0,30.0,313.0,184
40.59609,-73.97486,1.0,5.0,23.0,120
40.67025,-73.93558,1.0,3.0,0.0,99
40.72894,-74.00102,1.0,3.0,188.0,180
40.8067,-73.95799,0.0,6.0,251.0,107
40.7216,-73.99721,1.0,5.0,54.0,350
40.80551,-73.94905,1.0,3.0,17.0,270
40.75024,-73.87849,2.0,1.0,365.0,26
40.69088,-73.97307,0.0,2.0,331.0,95
40.71293,-73.84915,0.0,1.0,183.0,70
40.7216,-73.98959,1.0,10.0,35.0,130
40.76386,-73.99707,1.0,4.0,145.0,148
40.71451,-73.93959,0.0,1.0,89.0,120
40.71208,-73.95126,0.0,3.0,19.0,99
40.65136,-73.9746,1.0,5.0,6.0,75
40.68004,-73.94628,1.0,2.0,0.0,120
40.69345,-73.86674,0.0,2.0,180.0,65
40.72233,-73.99334,0.0,2.0,5.0,85
40.75055,-73.99237,1.0,3.0,313.0,500
40.71915,-73.99309,1.0,3.0,9.0,150
40.75954,-73.90548,1.0,20.0,0.0,129
40.72835,-74.00159,1.0,3.0,157.0,175
40.69356,-73.94537,0.0,2.0,3.0,80
40.70649,-73.92954,0.0,2.0,0.0,89
40.74357,-73.90894,1.0,1.0,212.0,189
40.70833,-74.0131,1.0,2.0,47.0,220
40.75024,-74.00213,1.0,4.0,15.0,175
40.64749,-73.99646,0.0,1.0,6.0,45
40.78881,-73.82882,1.0,2.0,311.0,250
40.70789,-73.83333,0.0,1.0,364.0,150
40.70103,-73.90613,0.0,30.0,365.0,47
40.77561,-73.95213,1.0,4.0,0.0,200
40.69454,-73.92612,0.0,2.0,118.0,90
40.67806,-73.94459,1.0,1.0,0.0,88
40.68769,-73.95254,0.0,5.0,66.0,150
40.73388,-73.98311,1.0,2.0,194.0,299
40.76533,-73.96163,1.0,4.0,335.0,270
40.77706,-73.98407,1.0,4.0,0.0,550
40.7244,-74.00681,1.0,2.0,0.0,500
40.66632,-73.99013,1.0,3.0,6.0,100
40.75518,-73.99904,1.0,3.0,73.0,210
40.78929,-73.94178,2.0,1.0,0.0,70
40.70985,-73.78429,0.0,2.0,0.0,50
40.73757,-73.95509,1.0,2.0,5.0,80
40.74864,-73.85436,2.0,2.0,365.0,27
40.71841,-73.99753,1.0,3.0,199.0,649
40.70732,-73.90896,0.0,1.0,258.0,48
