neighbourhood_group,latitude,longitude,room_type,minimum_nights,availability_365,price
1,40.78558,-73.9726,0,1,300,140
1,40.7146,-73.991,0,4,323,115
1,40.79493,-73.94462,1,3,0,200
0,40.6623,-73.99049,1,120,204,96
0,40.73693,-73.95284,1,3,60,199
0,40.73641,-73.9533,1,3,84,199
0,40.73794,-73.95254,1,3,60,199
0,40.58147,-73.96726,0,1,303,69
1,40.79771,-73.96323,1,2,261,185
1,40.81512,-73.94692,0,2,0,81
0,40.7373,-73.95323,1,3,60,199
0,40.73708,-73.95271,1,3,60,199
0,40.73652,-73.95236,1,3,60,199
0,40.73693,-73.95316,1,3,56,199
0,40.73784,-73.95324,1,3,84,199
0,40.73674,-73.95247,0,3,58,349
0,40.73783,-73.95259,0,3,60,249
0,40.73714,-73.95296,0,3,60,299
0,40.73731,-73.9545,0,3,81,179
2,40.74965,-73.89344,0,5,365,54
0,40.73793,-73.95316,0,3,60,599
0,40.68197,-73.96549,1,1,0,110
0,40.70271,-73.91566,1,2,297,220
0,40.7116,-73.9529,0,30,91,89
0,40.69241,-73.94885,1,2,315,170
1,40.72004,-73.99424,1,7,338,495
2,40.74511,-73.92398,1,10,40,80
1,40.74599,-74.00253,1,2,361,760
0,40.68946,-73.99385,0,4,288,98
0,40.68226,-73.95473,1,30,218,125
0,40.67855,-73.8896,0,90,1,48
0,40.71408,-73.9489,0,3,117,64
0,40.68618,-73.96144,1,3,0,154
0,40.67379,-73.98454,1,3,204,139
2,40.70554,-73.76637,0,4,0,75
1,40.74031,-74.00532,1,4,20,325
1,40.74618,-74.00392,1,365,0,195
1,40.81872,-73.94567,0,1,0,58
3,40.59251,-74.06479,1,2,333,250
3,40.59101,-74.06685,0,7,189,50
3,40.59262,-74.06659,1,2,353,125
0,40.69142,-73.97203,1,7,0,70
1,40.76928,-73.95021,1,2,206,189
0,40.68338,-73.95289,1,3,1,130
1,40.72953,-74.00462,1,7,0,145
1,40.70523,-74.01345,0,7,307,101
1,40.74025,-74.00161,0,5,0,95
1,40.73378,-74.00429,1,7,0,375
1,40.72087,-73.99022,1,31,27,153
0,40.64468,-73.94219,1,4,27,92
1,40.7193,-73.98966,0,5,348,80
1,40.73312,-74.0042,1,4,246,300
0,40.69778,-73.97676,1,3,15,145
1,40.72534,-73.98591,0,2,0,88
1,40.82151,-73.94516,1,1,5,155
0,40.72059,-73.9567,1,180,0,185
2,40.74558,-73.92324,0,2,0,73
1,40.79433,-73.9765,1,2,107,225
1,40.81055,-73.95549,0,7,144,85
0,40.6711,-73.95231,0,2,98,99
0,40.67962,-73.88928,0,90,0,48
1,40.76217,-73.98411,1,5,0,200
1,40.76128,-73.96463,1,7,0,485
1,40.72313,-73.99438,1,5,89,310
0,40.7177,-73.95576,1,4,354,110
1,40.78448,-73.97289,1,30,286,109
1,40.78304,-73.97447,1,30,252,167
0,40.68737,-73.97125,1,15,189,147
1,40.74139,-74.0005,1,4,0,220
1,40.71992,-73.98773,1,4,271,195
1,40.71905,-73.99677,1,28,0,199
1,40.70741,-74.00102,0,30,0,65
2,40.73349,-73.86009,0,1,0,55
4,40.89557,-73.8447,0,2,337,50
0,40.64277,-73.97296,0,2,347,60
1,40.79111,-73.94466,0,3,127,99
1,40.79951,-73.95257,1,2,41,130
0,40.71647,-73.93974,1,30,0,290
1,40.75114,-74.00195,1,3,18,350
0,40.66431,-73.93216,0,3,158,50
2,40.74579,-73.95012,0,2,270,96
0,40.70278,-73.92673,0,15,88,45
2,40.74409,-73.91122,0,2,306,85
0,40.68812,-73.93254,0,10,216,34
1,40.72454,-73.99151,1,3,16,250
0,40.71073,-73.96207,0,1,365,190
0,40.71028,-73.96128,0,2,365,75
0,40.65772,-73.96131,1,4,312,93
0,40.68884,-73.95059,0,5,33,60
0,40.6865,-73.95372,0,5,0,65
1,40.75282,-73.97315,1,365,365,125
1,40.76373,-73.96897,1,3,27,300
1,40.73388,-73.99452,1,2,300,150
1,40.85774,-73.92901,1,122,216,56
1,40.72257,-73.98465,1,3,365,299
0,40.72723,-73.95728,0,4,303,60
0,40.69135,-73.97321,1,5,0,88
0,40.70513,-73.95505,0,2,161,60
1,40.73301,-74.00268,1,5,297,1300
1,40.79793,-73.93612,0,6,0,200
1,40.80285,-73.95166,0,2,50,99
0,40.70642,-73.91665,1,3,28,110
0,40.68156,-73.96537,1,5,317,135
1,40.77368,-73.95198,1,15,275,110
0,40.68631,-73.93702,1,3,80,165
0,40.65992,-73.99042,1,180,365,127
0,40.67847,-73.97038,1,3,340,402
1,40.81371,-73.95585,0,6,97,85
0,40.72868,-73.95835,0,7,365,75
1,40.73168,-73.98662,1,30,314,139
0,40.65689,-73.9533,1,6,0,70
1,40.7928,-73.93967,0,3,339,50
2,40.77117,-73.91905,0,5,0,30
1,40.73729,-74.00807,1,30,35,250
0,40.66984,-73.95141,0,1,0,64
1,40.82977,-73.94071,1,3,365,300
0,40.68492,-73.95489,1,4,257,800
0,40.68255,-73.91957,1,3,5,100
0,40.67392,-73.94662,1,5,0,250
1,40.73879,-74.00425,1,27,0,200
0,40.73321,-73.95587,1,5,0,140
1,40.80671,-73.95082,0,1,304,130
0,40.6433,-73.97386,1,30,286,90
1,40.71601,-73.99123,1,3,0,90
0,40.68106,-73.9292,0,3,118,97
0,40.68131,-73.98879,1,6,265,91
0,40.67264,-73.98136,0,3,303,125
0,40.67889,-73.86404,0,7,0,75
1,40.7241,-73.97899,1,7,125,180
0,40.70766,-73.95191,1,7,354,300
0,40.71422,-73.9484,1,19,6,100
1,40.76001,-73.99133,1,3,0,175
0,40.66441,-73.97974,0,4,80,65
1,40.73362,-74.00923,1,5,134,240
1,40.73119,-73.98819,0,6,0,300
1,40.74494,-73.9998,1,1,364,385
0,40.69657,-73.9129,0,15,0,47
0,40.67106,-73.95463,1,3,297,110
1,40.80748,-73.95589,0,2,0,75
0,40.68991,-73.93179,1,3,43,100
1,40.76147,-73.99152,1,2,10,165
0,40.68174,-73.91921,1,2,0,300
0,40.68538,-74.00056,1,3,189,140
0,40.70839,-73.94289,1,6,17,120
0,40.69018,-73.98107,1,3,289,175
0,40.68128,-73.99522,1,31,305,275
1,40.72948,-73.98694,1,8,0,179
0,40.68353,-73.9914,1,2,0,189
1,40.72506,-73.98865,1,2,220,219
1,40.72891,-74.00293,1,20,0,450
1,40.7253,-73.99916,1,5,0,249
2,40.75295,-73.93228,0,2,362,65
0,40.71947,-73.95252,1,4,121,250
1,40.71283,-73.99703,1,30,153,139
1,40.77338,-73.98887,1,7,205,209
0,40.67385,-73.94405,1,5,310,120
2,40.76856,-73.91828,1,5,0,70
1,40.73908,-74.00378,0,3,236,90
1,40.7625,-73.9869,1,3,200,199
0,40.69755,-73.91187,0,60,74,50
0,40.67335,-73.96,1,5,0,100
1,40.80497,-73.95146,1,1,0,110
0,40.70736,-73.94331,1,4,12,157
0,40.73683,-73.9543,1,3,84,199
2,40.76444,-73.92607,1,3,0,192
0,40.7389,-73.95395,1,3,84,199
1,40.77611,-73.97808,1,1,0,150
0,40.73806,-73.95462,1,3,56,199
0,40.73661,-73.95479,1,3,62,199
0,40.73857,-73.95435,1,3,81,199
0,40.711,-73.96225,1,3,0,105
0,40.70686,-73.95365,0,28,310,135
0,40.73857,-73.95299,1,3,60,199
0,40.71095,-73.95239,0,3,0,125
0,40.70918,-73.94881,0,7,0,60
0,40.71685,-73.96573,1,1,0,85
1,40.7909,-73.96762,1,3,29,300
0,40.71143,-73.94159,0,2,264,75
2,40.737,-73.87444,0,1,341,55
0,40.66469,-73.96091,0,5,0,44
0,40.68855,-73.95405,0,5,0,55
0,40.71653,-73.95554,0,3,0,30
0,40.69309,-73.97074,0,3,0,35
0,40.70638,-73.96627,0,1,363,70
0,40.71629,-73.95786,1,14,25,130
0,40.68622,-73.94675,0,2,0,52
0,40.71635,-73.94609,0,3,358,75
1,40.77272,-73.95307,0,3,0,190
1,40.72509,-74.00304,1,5,109,250
0,40.66795,-73.89232,1,1,289,100
0,40.72582,-73.95843,1,4,188,130
1,40.80637,-73.95433,0,2,260,140
0,40.64387,-73.96855,0,2,168,75
1,40.7968,-73.93611,1,7,0,150
1,40.79596,-73.94463,1,3,311,90
1,40.78012,-73.98439,1,1,146,295
1,40.77508,-73.9799,1,2,2,150
0,40.71532,-73.96064,1,3,242,180
0,40.68786,-73.97421,0,3,0,135
0,40.70793,-73.91987,0,5,46,65
1,40.79044,-73.97513,0,3,365,99
0,40.72668,-73.95762,0,14,364,149
3,40.62318,-74.07848,0,1,352,59
1,40.82286,-73.94596,0,3,301,75
1,40.82451,-73.94457,0,3,322,75
0,40.69348,-73.95927,0,3,298,75
1,40.78443,-73.97399,1,30,285,109
0,40.67679,-73.95639,1,4,342,225
1,40.79107,-73.94381,0,3,250,86
2,40.70215,-73.91139,0,2,326,52
0,40.67339,-73.96519,0,2,90,100
1,40.72209,-73.99274,1,30,289,99
1,40.73171,-73.98717,0,3,193,89
0,40.69213,-73.951,1,2,293,135
1,40.73237,-74.00608,1,14,155,199
0,40.64354,-73.97777,1,3,189,89
1,40.80343,-73.9531,0,3,248,110
0,40.70462,-73.9228,1,2,238,120
0,40.71394,-73.96267,0,3,284,59
0,40.6339,-74.02035,0,4,343,49
0,40.73028,-73.95927,0,14,268,79
1,40.8076,-73.94433,1,30,249,135
0,40.66485,-73.98343,1,2,291,185
0,40.71279,-73.95852,1,4,0,225
1,40.73294,-73.98282,1,5,0,245
1,40.83456,-73.9457,1,3,31,115
0,40.72091,-73.95814,1,2,0,325
0,40.71819,-73.95414,0,2,79,95
1,40.73887,-74.00342,0,2,0,120
1,40.77892,-73.98238,1,30,157,499
0,40.71336,-73.96192,0,2,277,75
1,40.77688,-73.96177,0,1,353,109
0,40.71368,-73.94478,1,3,0,160
1,40.7761,-73.95265,1,4,280,219
1,40.77471,-73.95574,1,2,7,159
0,40.68625,-73.96446,0,3,266,180
1,40.725,-73.98851,1,5,0,150
1,40.74016,-73.97665,1,3,271,106
1,40.75023,-73.98293,1,10,101,299
1,40.78867,-73.96809,1,3,205,179
0,40.66604,-73.95914,1,3,343,165
0,40.63593,-73.96076,1,4,0,500
1,40.71638,-73.99167,1,15,190,250
1,40.86658,-73.92558,0,7,310,87
0,40.71179,-73.96449,0,4,52,79
1,40.76186,-73.99165,0,2,312,75
0,40.71417,-73.95917,1,30,0,200
1,40.82772,-73.93877,0,1,329,80
0,40.63602,-73.94607,1,3,333,115
0,40.63759,-73.9459,1,3,327,115
0,40.63611,-73.94637,1,3,349,120
1,40.803,-73.95278,0,3,217,125
1,40.79526,-73.9655,1,1,0,387
1,40.75763,-73.99482,0,6,80,95
1,40.77577,-73.98258,1,2,0,99
1,40.77631,-73.95289,1,1,351,121
1,40.76774,-73.9892,1,4,362,350
1,40.81169,-73.94355,0,2,144,75
1,40.75782,-73.99349,0,5,43,95
1,40.83177,-73.95,0,1,365,89
1,40.73104,-74.00879,0,1,129,195
1,40.74253,-73.9916,0,21,0,160
0,40.64372,-74.02066,1,18,0,70
1,40.72886,-74.00013,0,3,0,100
1,40.71868,-73.99017,1,1,0,140
1,40.72143,-73.98117,1,3,355,189
0,40.71682,-73.96369,0,5,0,160
0,40.67725,-73.9821,1,30,280,178
0,40.66888,-73.95292,1,14,38,145
0,40.67188,-73.97533,1,5,31,125
1,40.74964,-73.99158,1,4,324,265
0,40.65846,-73.95057,0,5,365,77
1,40.78164,-73.94717,0,3,0,60
1,40.71515,-73.99029,1,3,171,129
1,40.72986,-73.97913,1,6,36,199
0,40.66039,-73.95937,0,7,332,92
0,40.66898,-73.9571,1,3,0,185
1,40.75407,-73.96713,1,7,192,110
0,40.70712,-73.94013,0,4,139,65
1,40.74553,-73.98943,0,3,167,135
1,40.77584,-73.9502,2,30,0,115
1,40.79967,-73.95156,0,2,10,175
1,40.80142,-73.96931,0,7,365,3000
0,40.70507,-73.9353,0,3,110,72
0,40.67962,-73.97655,0,2,0,80
0,40.66847,-73.94875,1,5,0,125
0,40.7376,-73.95678,0,5,242,120
0,40.71148,-73.95573,0,2,22,94
0,40.67425,-73.96514,0,3,0,56
1,40.72899,-73.97792,1,30,200,549
0,40.72488,-73.94013,1,2,0,190
0,40.72212,-73.95696,0,3,87,129
0,40.68534,-73.93433,1,5,202,85
3,40.62109,-74.16534,0,3,226,20
1,40.78161,-73.97898,1,3,0,145
1,40.75643,-73.99046,1,7,327,200
0,40.67407,-73.98111,1,4,262,125
0,40.59721,-73.95149,1,30,0,50
1,40.80491,-73.94866,0,3,359,160
1,40.80334,-73.94805,0,3,348,180
1,40.87039,-73.91611,0,1,0,100
0,40.704,-73.93285,0,5,0,70
4,40.87991,-73.91673,1,2,318,120
3,40.62766,-74.07988,0,2,363,110
1,40.7685,-73.96034,0,7,70,105
1,40.76082,-73.97548,1,3,0,250
1,40.74238,-73.98122,0,240,90,74
1,40.80151,-73.9522,1,2,15,165
1,40.83434,-73.94027,0,3,335,99
1,40.73677,-73.98084,1,30,0,125
2,40.71151,-73.81561,0,1,0,75
2,40.68581,-73.84642,2,1,364,45
0,40.68636,-74.00345,1,2,34,159
0,40.70994,-73.96573,0,15,242,45
1,40.76013,-73.99007,0,2,147,104
1,40.70621,-74.01525,1,4,169,225
1,40.72172,-73.99689,0,5,188,100
0,40.72049,-73.95221,0,2,89,90
2,40.71068,-73.81577,0,1,189,75
1,40.74125,-73.98862,1,7,0,350
1,40.83091,-73.94223,1,5,253,135
1,40.7824,-73.98294,0,1,311,125
1,40.72634,-73.98267,1,3,0,225
1,40.82703,-73.94311,0,3,363,85
1,40.78521,-73.95489,1,7,224,200
0,40.66106,-73.98316,1,3,5,250
1,40.72123,-73.98996,0,10,301,90
0,40.70339,-73.92945,1,30,0,130
0,40.66009,-73.96237,1,30,50,90
0,40.67939,-73.99398,1,30,296,298
1,40.76494,-73.95804,1,4,84,300
1,40.80192,-73.95827,0,1,365,125
1,40.79314,-73.94853,0,3,212,125
1,40.7453,-73.99056,0,3,181,145
1,40.72812,-73.97966,1,2,0,147
0,40.7093,-73.96484,0,3,158,123
0,40.64791,-73.97904,1,3,217,88
2,40.75453,-73.93377,1,2,335,215
1,40.72057,-73.99976,1,3,231,225
1,40.7234,-73.99439,1,28,122,269
0,40.71121,-73.94669,1,3,270,145
0,40.68979,-73.91661,0,3,330,75
1,40.73448,-73.99797,1,5,0,145
0,40.65937,-73.95906,1,2,321,229
0,40.68599,-73.98826,1,29,312,300
1,40.79477,-73.95046,0,3,345,100
0,40.5781,-73.95455,1,2,2,75
1,40.72278,-73.9967,1,2,252,225
0,40.71472,-73.96225,0,6,15,120
0,40.66924,-73.94406,1,5,169,160
0,40.67259,-73.95489,1,30,212,125
0,40.69321,-73.9442,1,5,0,95
0,40.71348,-73.94447,0,3,296,119
1,40.75816,-73.96457,1,2,167,275
1,40.70537,-74.00992,1,1,365,160
0,40.68722,-73.96289,1,1,365,500
1,40.73111,-73.98528,1,14,0,175
0,40.72212,-73.94389,1,6,258,87
0,40.66626,-73.97933,1,1,257,160
1,40.72978,-73.9793,0,3,364,125
0,40.68838,-73.94193,1,2,236,90
1,40.71804,-73.98565,1,7,0,200
0,40.68559,-73.93896,1,15,54,250
1,40.77995,-73.98342,0,30,189,99
1,40.7559,-73.99469,1,30,364,325
1,40.76291,-73.99202,0,1,265,99
1,40.74406,-73.98273,1,2,207,325
1,40.73041,-74.00498,1,7,0,129
0,40.6764,-73.96218,1,28,196,130
0,40.70279,-73.98284,1,4,0,190
0,40.67436,-73.956,0,2,57,55
1,40.83559,-73.94095,0,2,0,60
1,40.79234,-73.96482,1,1,0,250
1,40.83451,-73.93885,1,3,277,275
2,40.74826,-73.94633,0,180,0,50
0,40.67763,-73.97185,1,4,10,125
0,40.68472,-73.96691,1,20,247,150
0,40.65408,-73.87883,1,4,273,70
0,40.67302,-73.98756,1,3,189,138
1,40.70633,-74.00974,1,4,0,265
1,40.77548,-73.95183,0,5,365,145
1,40.73775,-74.00344,1,88,249,151
1,40.70917,-74.0146,1,6,310,208
0,40.7108,-73.96226,1,3,291,200
1,40.72507,-73.98861,0,2,74,110
1,40.82726,-73.9444,0,1,289,58
1,40.82669,-73.94281,0,2,0,55
0,40.67078,-73.98815,1,115,219,105
1,40.728,-73.97903,1,5,0,350
0,40.65814,-73.96181,1,3,73,150
0,40.71517,-73.94292,0,150,97,55
0,40.66859,-73.98235,1,20,149,299
2,40.70054,-73.90255,1,3,85,77
1,40.74572,-73.99965,1,9,0,125
1,40.78911,-73.97396,1,14,50,395
0,40.68813,-73.92817,1,7,303,189
4,40.81128,-73.92399,0,1,333,49
1,40.77593,-73.97699,1,4,239,90
1,40.73903,-73.97975,0,1,6,100
0,40.71164,-73.965,1,2,0,299
2,40.75193,-73.87873,0,5,180,75
2,40.74906,-73.89377,0,7,318,69
0,40.71756,-73.95282,0,1,328,90
1,40.8179,-73.94319,0,1,18,94
0,40.64814,-73.97304,0,2,353,80
4,40.81611,-73.89909,1,5,63,100
0,40.62897,-73.90334,0,5,34,39
1,40.77555,-73.9767,1,3,284,250
0,40.6397,-74.0162,0,7,333,55
0,40.67267,-73.98348,0,2,0,110
0,40.64205,-73.97173,1,1,0,200
0,40.66034,-73.9829,1,3,222,142
0,40.68699,-73.9635,0,2,333,70
0,40.72183,-73.94908,1,2,0,260
1,40.71986,-73.9869,1,4,195,225
0,40.68881,-73.95405,0,21,0,59
1,40.81669,-73.94267,0,1,0,65
1,40.86717,-73.9194,1,20,249,99
1,40.72981,-73.98318,1,2,78,239
1,40.86929,-73.92421,1,2,21,50
1,40.80533,-73.95204,0,4,0,65
1,40.7476,-73.99698,1,4,0,139
1,40.73357,-74.00723,1,2,167,174
1,40.73204,-74.00189,1,3,0,315
1,40.81713,-73.94217,0,3,47,75
1,40.72917,-73.98811,1,1,0,210
0,40.7061,-73.94531,0,4,195,55
0,40.70147,-73.94378,1,3,319,229
1,40.76719,-73.95303,1,2,0,150
1,40.74134,-73.98113,1,2,177,129
1,40.8162,-73.94747,1,8,0,100
0,40.71613,-73.95837,1,3,67,200
1,40.71746,-73.98782,0,5,0,89
0,40.66933,-73.93798,1,90,311,250
0,40.68905,-73.9541,0,7,0,65
0,40.67615,-73.95441,1,2,0,68
0,40.7111,-73.94643,1,3,144,235
0,40.68944,-73.9376,1,3,220,100
1,40.72106,-73.98384,1,3,28,311
2,40.67747,-73.76493,2,1,353,39
1,40.73123,-74.00591,0,2,19,100
1,40.72152,-73.99279,0,1,0,1300
1,40.72147,-73.99208,1,1,319,210
0,40.66604,-73.95086,0,4,170,55
1,40.71012,-74.01504,0,2,0,65
0,40.71856,-73.95166,1,30,157,165
1,40.80661,-73.9576,0,28,80,89
1,40.72203,-74.00988,1,10,0,500
0,40.68229,-73.94287,1,14,0,145
0,40.65955,-73.96066,0,4,330,110
1,40.77137,-73.98943,1,5,0,180
0,40.67796,-73.96458,1,2,0,115
0,40.6933,-73.90823,1,15,311,82
2,40.7502,-73.94189,0,1,340,70
0,40.71285,-73.94383,1,5,0,155
1,40.76487,-73.98471,1,7,0,117
0,40.66387,-73.99077,1,2,0,100
1,40.72893,-73.98278,1,30,0,89
1,40.73009,-73.9827,1,30,4,89
1,40.72955,-73.98298,1,30,8,99
1,40.72693,-73.98521,1,6,0,155
1,40.82537,-73.94392,0,1,238,85
1,40.71137,-73.99403,0,4,96,80
1,40.74428,-73.97809,1,3,236,135
0,40.67579,-73.99968,1,6,0,150
1,40.74087,-74.00226,1,3,0,380
0,40.68723,-73.96897,1,2,30,450
0,40.7182,-73.95763,1,30,342,145
2,40.74679,-73.91853,0,3,330,80
0,40.71739,-73.95472,1,2,225,225
1,40.77099,-73.9898,0,3,0,99
1,40.7195,-73.98022,1,1,212,125
1,40.75636,-73.9939,1,30,365,80
0,40.68834,-73.97875,0,2,12,100
0,40.68586,-73.94837,0,2,297,55
1,40.71164,-74.00774,1,2,112,328
0,40.70743,-73.96728,1,7,261,142
0,40.68545,-73.96534,1,4,0,350
0,40.65854,-73.98384,1,2,23,300
0,40.61269,-74.03381,1,30,30,105
0,40.67858,-73.98537,0,31,331,125
0,40.70821,-73.95352,1,7,0,225
0,40.66158,-73.98954,1,2,0,92
1,40.72457,-73.98453,1,2,0,185
0,40.71689,-73.95706,1,3,38,226
0,40.66221,-73.99743,0,2,20,50
1,40.79313,-73.93493,0,3,0,80
0,40.68444,-73.99904,0,5,342,200
1,40.75632,-73.96464,1,14,317,99
0,40.67996,-73.98027,1,3,0,68
0,40.67369,-73.96589,0,2,361,102
0,40.67211,-73.976,1,3,68,220
1,40.79183,-73.97172,1,3,0,199
1,40.71456,-73.99978,1,5,316,165
1,40.71668,-73.99073,1,2,231,150
0,40.67862,-73.98561,1,1,363,385
0,40.68721,-74.00147,0,7,0,75
1,40.72162,-74.00414,1,2,26,499
2,40.75541,-73.89239,0,1,305,85
0,40.69011,-73.97691,1,4,34,160
0,40.66641,-73.98283,1,3,26,249
0,40.67828,-73.99136,0,2,189,80
0,40.71483,-73.96216,0,1,292,120
4,40.8687,-73.8524,0,7,90,35
0,40.5822,-73.96392,1,4,323,169
1,40.72686,-73.9797,1,4,341,220
0,40.68825,-73.92951,0,3,344,85
1,40.78451,-73.97882,1,7,0,300
1,40.82392,-73.94205,0,30,302,79
0,40.71384,-73.9474,0,4,30,90
1,40.7952,-73.9624,0,1,246,99
1,40.73942,-74.00009,2,1,0,50
0,40.65524,-73.95646,0,1,362,46
0,40.66153,-73.98554,1,3,203,325
3,40.59274,-74.16178,0,2,88,68
1,40.72701,-74.0011,1,3,0,198
0,40.68607,-73.95839,1,5,0,100
0,40.71345,-73.95689,1,2,64,175
1,40.73214,-74.00188,1,4,77,130
1,40.72903,-74.00028,1,3,0,180
0,40.67823,-73.97007,1,3,160,209
1,40.79842,-73.96903,1,4,141,150
1,40.72232,-73.98686,1,3,6,104
1,40.72454,-73.97944,1,4,0,175
1,40.77799,-73.95223,0,1,0,80
0,40.69227,-73.90852,0,2,23,68
1,40.7276,-73.98347,0,5,13,72
2,40.75782,-73.92129,1,30,262,107
1,40.72756,-73.97939,1,7,24,150
4,40.84937,-73.91328,0,3,329,45
0,40.68549,-73.94724,0,2,301,49
0,40.64229,-73.96548,1,1,344,349
1,40.79218,-73.97926,1,2,259,185
1,40.73951,-73.98146,1,3,0,145
0,40.7139,-73.96553,1,3,0,96
0,40.70753,-73.92048,1,5,0,120
1,40.73044,-73.98683,1,1,0,160
0,40.69964,-73.99299,1,3,67,800
0,40.67709,-73.95237,1,2,260,349
2,40.75296,-73.93716,1,2,272,350
0,40.67717,-73.96915,1,30,341,125
0,40.68586,-73.9809,1,2,56,350
0,40.68543,-73.93838,1,10,185,150
0,40.69849,-73.92678,1,30,352,180
1,40.74348,-73.9998,1,1,260,200
0,40.68679,-73.97378,1,30,242,99
1,40.75086,-73.99776,1,5,0,130
0,40.71915,-73.95581,1,3,0,150
0,40.64625,-73.97932,1,10,269,90
0,40.71577,-73.94084,0,1,0,95
2,40.70278,-73.90153,1,30,0,70
1,40.77108,-73.95967,0,3,251,82
0,40.68812,-73.94627,1,30,292,250
1,40.82823,-73.94691,1,4,150,90
2,40.74377,-73.91225,0,2,317,75
0,40.69432,-73.96481,1,14,0,160
1,40.82749,-73.9382,0,7,178,115
0,40.66777,-73.98367,0,4,0,150
0,40.71423,-73.95305,0,4,23,89
2,40.72719,-73.86166,1,5,4,69
1,40.74341,-73.99298,0,2,254,170
0,40.66051,-73.98495,1,5,43,375
1,40.72915,-73.98019,1,3,13,118
1,40.74767,-74.01061,1,6,170,135
4,40.82822,-73.92439,1,3,339,250
0,40.73067,-73.955,1,7,365,200
1,40.72246,-73.99552,1,5,0,150
1,40.80762,-73.94017,0,2,60,50
0,40.67786,-73.97166,0,2,0,60
1,40.80719,-73.94253,1,2,0,100
1,40.74129,-73.98374,1,3,341,265
1,40.77761,-73.94606,0,30,128,90
1,40.76413,-73.96227,1,2,0,175
0,40.66119,-73.98822,0,10,44,36
1,40.78339,-73.98003,1,4,0,250
1,40.80654,-73.95019,1,3,338,220
1,40.78111,-73.97739,0,14,176,93
0,40.67147,-73.94979,1,5,357,275
2,40.75532,-73.91603,0,30,0,109
0,40.70762,-73.96764,1,2,0,450
1,40.7311,-73.99913,1,30,259,165
0,40.66199,-73.96294,1,7,20,80
1,40.73176,-73.99895,0,5,350,295
0,40.71606,-73.95526,1,7,41,280
1,40.72184,-73.9944,1,30,106,300
1,40.72829,-73.98156,1,30,0,99
0,40.69043,-73.95677,1,3,0,175
1,40.74403,-73.99581,1,4,205,225
1,40.74552,-74.0006,1,6,0,230
0,40.6744,-73.96558,0,7,38,90
1,40.79358,-73.97043,1,3,21,102
0,40.7014,-73.91333,0,10,0,59
1,40.72924,-73.98113,1,2,68,195
2,40.75919,-73.91836,1,3,365,150
1,40.83064,-73.94076,1,1,17,170
1,40.76184,-73.99334,1,2,0,217
1,40.82445,-73.95243,1,1,91,185
1,40.72006,-73.99579,0,6,0,58
0,40.71872,-73.96042,1,4,1,189
1,40.72855,-73.98265,1,30,0,88
1,40.76304,-73.9888,1,3,59,195
2,40.70878,-73.91727,1,5,276,110
0,40.64437,-74.00304,1,14,0,120
1,40.72987,-74.00082,0,4,30,79
1,40.77424,-73.94839,1,10,0,110
0,40.68752,-73.96688,0,3,365,200
0,40.65841,-73.95016,0,4,43,69
2,40.75578,-73.81948,0,1,332,55
0,40.69271,-73.99365,1,4,0,135
1,40.70587,-74.01534,1,2,79,500
0,40.64882,-73.9605,1,3,157,90
0,40.69073,-73.96762,1,3,211,135
0,40.72515,-73.95153,0,1,365,199
1,40.72564,-73.98252,1,2,0,90
1,40.78024,-73.94813,1,4,0,160
0,40.6599,-73.98279,0,20,311,65
1,40.7964,-73.9675,1,3,347,210
1,40.74664,-73.99441,1,3,0,399
1,40.71788,-73.98975,1,1,111,300
0,40.67356,-73.9425,1,1,348,185
1,40.81757,-73.94709,1,3,174,220
0,40.68052,-73.97254,1,2,0,121
1,40.86821,-73.92252,1,10,129,120
0,40.67981,-73.97967,0,2,365,152
0,40.68251,-73.98486,1,2,25,250
1,40.72718,-73.9812,0,6,0,99
0,40.72363,-73.9457,1,11,0,104
0,40.72697,-73.93921,1,5,0,120
1,40.72274,-73.97934,1,3,261,295
0,40.68343,-73.99189,1,4,0,90
1,40.73514,-73.99954,1,14,0,197
1,40.73481,-73.99845,1,5,0,145
1,40.80053,-73.96651,1,30,0,90
1,40.73971,-74.00221,0,2,172,125
1,40.75767,-73.99034,1,1,69,190
1,40.80165,-73.96287,2,2,324,76
0,40.68328,-73.9379,0,2,0,50
1,40.72819,-73.97933,0,1,85,107
0,40.68411,-73.93875,1,4,245,80
0,40.68269,-73.94004,1,5,0,150
0,40.70779,-73.92129,1,90,330,110
0,40.70202,-73.92402,1,370,365,115
1,40.72603,-73.98751,1,2,256,151
0,40.68522,-73.97771,1,2,0,130
0,40.67391,-73.94039,1,2,264,180
0,40.67436,-73.94807,0,1,359,95
1,40.81199,-73.95116,0,1,335,79
0,40.68586,-73.9501,0,30,245,60
0,40.65204,-73.94938,1,4,338,133
1,40.78292,-73.97438,1,30,337,120
0,40.71603,-73.95665,0,2,102,120
1,40.82446,-73.95274,0,28,22,700
1,40.7641,-73.98803,1,3,0,165
1,40.79785,-73.97202,1,4,0,165
2,40.76961,-73.90451,1,45,80,54
1,40.73047,-73.98229,1,5,0,100
0,40.6772,-73.9506,0,7,365,80
1,40.71328,-73.99315,0,19,165,96
0,40.66732,-73.98233,1,2,0,159
0,40.66488,-73.98079,0,2,54,50
1,40.78837,-73.94628,0,2,77,75
0,40.68232,-73.96501,1,30,249,155
0,40.73252,-73.95496,0,2,72,150
2,40.59783,-73.80158,1,1,8,92
0,40.72437,-73.94847,0,5,0,75
